feature_1,feature_2,feature_3,Category
91.30981445,109.9533691,74.91357422,forest
79.27612305,99.12841797,72.48291016,forest
75.35107422,107.3278809,78.08984375,forest
49.88452148,91.54931641,83.23144531,forest
77.89038086,121.6525879,76.88452148,forest
84.48339844,113.862793,74.09204102,forest
62.07128906,123.8740234,100.4279785,forest
74.47412109,96.05029297,54.92089844,forest
70.57910156,106.3857422,88.32080078,forest
86.06762695,115.6318359,68.30883789,forest
62.29467773,102.9523926,45.09448242,forest
61.01855469,97.87060547,56.16577148,forest
84.96850586,102.7661133,78.78466797,forest
139.5825195,126.7041016,101.8374023,forest
115.2216797,93.17602539,33.87329102,forest
168.2255859,154.8369141,109.1445313,forest
49.56152344,53.67089844,48.05883789,forest
126.7253418,137.121582,155.5495605,highway
83.73266602,96.08178711,141.5090332,highway
121.253418,123.3342285,128.8425293,highway
107.7226563,126.4572754,166.3825684,highway
94.78295898,122.4458008,162.7614746,highway
129.5695801,119.7734375,108.6313477,highway
110.4455566,125.2944336,117.3640137,highway
124.4001465,148.0092773,153.0727539,highway
102.3129883,130.4506836,143.8171387,highway
92.02416992,124.8361816,134.4746094,highway
129.4143066,142.6464844,136.2705078,highway
115.8303223,118.9082031,131.6015625,highway
134.3183594,137.144043,147.9199219,highway
98.15722656,88.65112305,55.68969727,highway
148.6362305,97.49414063,67.57299805,highway
110.3774414,90.34106445,43.2277832,highway
86.01293945,83.68896484,70.40356445,highway
93.4831543,104.0993652,117.2854004,highway
80.74560547,89.99023438,92.67358398,highway
160.7817383,99.70727539,116.473877,highway
157.4431152,165.2583008,170.7138672,highway
120.5205078,125.0180664,129.0070801,highway
74.46875,94.47387695,81.71337891,highway
75.53417969,53.65014648,57.48974609,highway
111.1853027,104.6477051,91.87036133,highway
116.7023926,121.407959,117.9658203,highway
94.01318359,72.32348633,71.32519531,highway
89.78076172,74.61425781,83.54980469,highway
128.8608398,104.4238281,76.28759766,highway
110.3312988,97.84521484,104.9118652,highway
109.7644043,140.8012695,132.9455566,highway
128.1245117,122.7963867,104.6040039,highway
109.5427246,129.2736816,131.2011719,highway
91.29833984,107.1459961,107.5119629,highway
141.8508301,131.9719238,114.6960449,highway
123.9926758,130.182373,149.9543457,highway
92.19482422,115.0556641,120.3422852,highway
109.6237793,134.2160645,152.2302246,highway
109.1398926,136.7514648,150.345459,highway
105.3439941,133.1894531,149.2033691,highway
110.2229004,136.2072754,156.0603027,highway
116.357666,138.9504395,150.3474121,highway
105.0783691,135.0085449,142.918457,highway
107.2077637,133.3977051,149.6745605,highway
109.5170898,132.9755859,145.0285645,highway
92.42138672,122.1225586,143.2158203,highway
91.20605469,117.7626953,130.9633789,highway
111.9152832,138.1730957,154.6691895,highway
111.2880859,141.2331543,158.8337402,highway
116.7563477,142.0576172,155.9707031,highway
113.8828125,142.0708008,156.130127,highway
110.7128906,135.0708008,149.4265137,highway
107.8562012,132.8820801,141.4921875,highway
113.6381836,139.3452148,153.9543457,highway
105.1069336,134.2919922,149.0871582,highway
110.8671875,138.4431152,151.7927246,highway
110.2338867,136.5622559,147.3410645,highway
114.3198242,142.3166504,158.5144043,highway
112.7241211,133.6499023,143.720459,highway
115.6328125,138.2832031,147.8486328,highway
117.0449219,141.5251465,152.4104004,highway
119.4726563,145.2114258,155.9331055,highway
113.6455078,135.8430176,146.4162598,highway
112.8959961,132.798584,144.2614746,highway
109.6342773,130.2729492,140.5620117,highway
105.9875488,129.7775879,143.5852051,highway
114.7717285,135.4768066,144.9257813,highway
122.8942871,136.6945801,139.8874512,highway
94.14501953,119.2602539,132.2792969,highway
109.7297363,118.9370117,123.8066406,highway
114.6958008,128.8442383,133.592041,highway
117.0385742,130.7102051,132.9619141,highway
93.25170898,118.5217285,133.1687012,highway
107.3337402,131.9411621,145.1464844,highway
95.17041016,124.1040039,141.9104004,highway
111.9299316,127.7636719,135.6696777,highway
127.9055176,149.0065918,158.1911621,highway
118.3259277,138.3266602,147.0585938,highway
125.425293,140.7319336,146.0615234,highway
115.7019043,130.2792969,131.9370117,highway
112.8317871,141.9978027,157.0861816,highway
106.3693848,135.5932617,160.1416016,highway
116.2768555,136.6657715,140.7790527,highway
111.8205566,129.9667969,137.3984375,highway
99.18115234,130.4975586,140.2646484,highway
108.2619629,131.9370117,142.5727539,highway
111.364502,133.7219238,143.4404297,highway
80.39916992,108.6672363,124.6464844,highway
108.9321289,135.0891113,151.5429688,highway
116.3457031,140.9587402,154.9416504,highway
102.8178711,125.7346191,137.4326172,highway
104.6306152,133.751709,149.3596191,highway
112.5874023,130.2758789,133.1665039,highway
118.9760742,143.8696289,154.3442383,highway
111.8825684,134.2451172,138.6279297,highway
117.4870605,140.8723145,155.8029785,highway
116.5603027,139.6567383,147.685791,highway
117.3549805,141.0690918,148.9655762,highway
118.9619141,148.0029297,161.732666,highway
116.0769043,142.1806641,150.9501953,highway
112.5368652,136.8098145,143.6464844,highway
112.5126953,138.5881348,153.6879883,highway
112.8430176,128.4172363,130.0349121,highway
113.1625977,131.9909668,137.9562988,highway
124.7207031,147.1494141,154.1604004,highway
112.6101074,137.9196777,146.6816406,highway
119.328125,143.5952148,151.2788086,highway
118.3818359,136.986084,141.0900879,highway
122.026123,136.5495605,141.5952148,highway
121.3500977,135.6040039,135.420166,highway
114.4016113,129.6340332,136.5039063,highway
117.3413086,130.2746582,130.4216309,highway
100.5014648,119.137207,129.1936035,highway
91.3112793,117.6103516,129.121582,highway
112.7768555,123.9272461,127.9602051,highway
110.012207,129.8352051,137.7727051,highway
114.8686523,133.1086426,143.6708984,highway
111.0754395,132.5717773,144.9589844,highway
94.98706055,124.0131836,140.3764648,highway
115.6489258,134.0163574,141.3078613,highway
117.0957031,138.6601563,147.3339844,highway
115.0966797,133.7114258,145.1369629,highway
105.3571777,131.5300293,134.6838379,highway
123.2116699,126.7858887,138.1674805,highway
126.5107422,129.5600586,142.6516113,highway
178.9035645,175.2409668,169.079834,highway
161.7478027,166.7541504,156.8293457,highway
153.3391113,153.640625,142.7885742,highway
109.9189453,116.5041504,133.609375,highway
88.52319336,120.5808105,116.8623047,highway
145.7883301,133.3308105,112.2124023,highway
80.45117188,81.29443359,75.61108398,highway
146.536377,143.9157715,152.5893555,highway
97.08105469,116.8947754,121.1394043,highway
106.3642578,127.736084,127.036377,highway
95.80908203,125.2595215,136.6005859,highway
105.909668,134.0876465,145.6481934,highway
107.8745117,142.2385254,156.6662598,highway
132.1271973,142.1809082,159.0263672,highway
102.267334,125.6962891,130.0605469,highway
119.1242676,142.6086426,151.798584,highway
107.8959961,135.3276367,143.5812988,highway
113.3195801,140.1147461,159.3742676,highway
90.35473633,120.3039551,133.6376953,highway
107.2819824,134.1813965,141.7478027,highway
102.0256348,124.2219238,130.0759277,highway
102.5981445,133.3012695,162.0244141,highway
103.4689941,145.3876953,156.8278809,highway
103.9638672,145.1420898,158.3027344,highway
115.1679688,144.4155273,168.7312012,highway
96.92700195,142.8972168,157.2075195,highway
128.09375,149.8010254,160.1132813,highway
119.0285645,138.8967285,148.5539551,highway
134.5629883,150.1606445,148.560791,highway
126.7783203,145.3508301,148.0202637,highway
116.0078125,137.0214844,146.2041016,highway
122.0070801,143.2131348,144.6811523,highway
116.7258301,139.2929688,148.5183105,highway
122.8276367,138.6853027,143.9008789,highway
104.4743652,145.0476074,158.6206055,highway
115.3603516,132.0715332,130.9838867,highway
116.418457,137.5603027,143.9116211,highway
115.831543,138.2827148,147.2736816,highway
115.6845703,139.3457031,151.8474121,highway
112.3032227,132.012207,134.7229004,highway
104.8901367,147.7436523,155.0327148,highway
115.3222656,135.1030273,139.0148926,highway
120.347168,139.4716797,142.9897461,highway
101.7595215,142.6064453,147.6066895,highway
137.5375977,152.2458496,147.9428711,highway
124.4191895,142.965332,151.6418457,highway
124.5085449,138.1459961,121.1542969,highway
117.5349121,130.0754395,121.4558105,highway
126.3359375,139.9460449,132.128418,highway
110.5935059,125.5488281,122.0620117,highway
121.3144531,135.1679688,128.7958984,highway
103.1481934,117.2387695,114.4465332,highway
111.5378418,128.4682617,123.7617188,highway
135.170166,153.4511719,150.8432617,highway
102.3605957,119.8603516,113.677002,highway
127.2119141,142.7141113,140.8527832,highway
100.1999512,113.3818359,110.0317383,highway
124.0461426,140.098877,138.7277832,highway
103.6745605,128.0339355,122.4001465,highway
116.0163574,133.7045898,128.4111328,highway
91.07763672,106.7102051,103.3562012,highway
108.4448242,122.8735352,115.8620605,highway
119.0861816,132.2973633,128.2712402,highway
125.9785156,149.625,160.1567383,highway
118.8139648,140.3911133,148.0214844,highway
132.6520996,150.9477539,151.7263184,highway
130.0795898,144.4262695,126.2612305,highway
147.4523926,161.0163574,151.9370117,highway
140.623291,150.4506836,130.190918,highway
120.1313477,142.1777344,149.7583008,highway
119.5314941,140.6896973,130.6716309,highway
127.2080078,148.1870117,155.8369141,highway
133.0373535,148.690918,147.1162109,highway
129.4853516,145.2250977,143.0148926,highway
126.7675781,147.0983887,154.2004395,highway
134.0825195,149.090332,147.9658203,highway
132.2636719,145.5668945,139.315918,highway
118.2167969,133.4130859,126.9758301,highway
138.9016113,159.4033203,144.947998,highway
123.6691895,144.8344727,130.9975586,highway
126.8894043,134.9450684,135.8557129,highway
89.78295898,92.52050781,97.52587891,highway
137.3730469,138.5686035,140.1601563,highway
119.6533203,119.4052734,122.0390625,highway
105.815918,106.9240723,106.0693359,highway
131.404541,131.9025879,135.8994141,highway
136.5776367,132.3754883,132.248291,highway
157.0974121,157.8898926,160.1433105,highway
153.3193359,154.6464844,156.7722168,highway
135.0344238,135.5026855,136.8979492,highway
166.3122559,167.8085938,171.7502441,highway
164.3776855,165.4714355,169.4655762,highway
146.387207,146.6789551,148.9230957,highway
134.8308105,137.2800293,137.170166,highway
129.71875,132.1235352,134.119873,highway
128.4350586,131.0629883,130.657959,highway
149.0976563,149.4650879,151.1835938,highway
137.8356934,138.4924316,137.9465332,highway
120.3417969,145.7160645,166.96875,highway
105.6750488,127.1708984,148.6794434,highway
123.4538574,137.3891602,139.8227539,highway
158.5290527,181.8400879,200.9931641,highway
104.1884766,104.0820313,107.6391602,highway
141.1899414,131.1425781,104.217041,highway
85.07080078,104.1152344,146.3134766,highway
122.223877,148.965332,155.2233887,highway
144.3210449,145.3884277,166.4226074,highway
97.10839844,97.14624023,101.222168,highway
158.6467285,167.8479004,138.715332,highway
176.095459,186.7102051,152.6364746,highway
134.46875,148.3933105,119.9260254,highway
152.5549316,170.6303711,120.1772461,highway
119.8515625,140.3608398,105.8342285,highway
138.8603516,160.1154785,127.7346191,highway
144.395752,163.295166,132.8054199,highway
188.1591797,199.4794922,155.7487793,highway
95.67919922,105.887207,100.786377,highway
72.63208008,79.79516602,87.484375,highway
173.4936523,170.2924805,169.0776367,highway
151.1013184,155.5588379,155.6230469,highway
160.7248535,174.692627,133.2717285,highway
163.0075684,172.3215332,119.3220215,highway
130.5410156,124.8898926,102.2749023,highway
167.2307129,183.9519043,176.951416,highway
70.48510742,75.2175293,79.75683594,highway
94.15039063,109.2949219,111.0932617,highway
120.6848145,108.1186523,105.6318359,highway
144.5505371,78.5144043,44.79418945,highway
122.4536133,131.6730957,135.1691895,highway
207.2773438,203.6235352,203.9658203,highway
182.2587891,173.7856445,171.8115234,highway
121.373291,147.2648926,162.0009766,highway
123.7880859,118.3398438,110.449707,highway
141.8955078,146.979248,133.1906738,highway
124.9731445,131.8864746,124.0319824,highway
158.9008789,158.0058594,132.1547852,insidecity
116.4230957,113.489502,93.98461914,insidecity
105.3395996,102.7504883,96.0690918,insidecity
114.8249512,95.94824219,71.64746094,insidecity
81.29516602,81.64746094,68.46606445,insidecity
132.9851074,126.4211426,112.9462891,insidecity
99.93066406,90.63500977,86.85498047,insidecity
116.746582,113.8791504,91.40161133,insidecity
110.5908203,94.30541992,69.71166992,insidecity
93.97021484,81.85205078,67.54541016,insidecity
117.40625,105.8884277,119.5422363,insidecity
124.5048828,126.3588867,113.322998,insidecity
139.4440918,125.5397949,99.38720703,insidecity
108.6923828,104.0849609,103.9108887,insidecity
97.91479492,86.21435547,83.63110352,insidecity
95.97192383,80.38964844,68.49658203,insidecity
137.1657715,125.2243652,126.5864258,insidecity
116.5378418,116.4790039,120.7348633,insidecity
126.2824707,137.1845703,122.2219238,insidecity
136.9174805,119.3371582,97.78100586,insidecity
123.0910645,88.84375,82.32104492,insidecity
79.94702148,99.26782227,113.4812012,insidecity
134.4675293,115.690918,102.9226074,insidecity
142.6647949,128.1975098,105.3383789,insidecity
117.9267578,107.057373,152.5803223,insidecity
70.39501953,83.36694336,112.8234863,insidecity
104.3195801,83.14208984,87.63427734,insidecity
136.300293,118.392334,106.2507324,insidecity
107.9206543,94.63769531,99.8972168,insidecity
124.4450684,111.0966797,90.50927734,insidecity
143.8840332,157.2717285,136.5734863,insidecity
134.6499023,139.8864746,139.5256348,insidecity
85.72094727,61.00585938,56.67724609,insidecity
107.3720703,101.0727539,79.53173828,insidecity
97.32568359,100.0898438,99.79418945,insidecity
75.27416992,89.79492188,108.0407715,insidecity
115.829834,125.8671875,127.9511719,insidecity
87.42236328,77.70336914,81.41552734,insidecity
94.15942383,102.4914551,107.7705078,insidecity
75.10668945,70.85473633,77.27172852,insidecity
89.83837891,79.32226563,82.61083984,insidecity
119.2458496,105.0458984,116.0800781,insidecity
133.5402832,120.0598145,117.1992188,insidecity
128.7407227,113.1630859,108.371582,insidecity
76.61767578,76.22583008,66.1315918,insidecity
150.9165039,109.4143066,116.065918,insidecity
110.0715332,109.2978516,90.72509766,insidecity
152.5383301,122.1157227,101.8579102,insidecity
119.4157715,124.6772461,130.2980957,insidecity
100.6274414,89.47680664,69.27050781,insidecity
92.19067383,92.8762207,82.52880859,insidecity
99.15673828,100.7307129,94.77783203,insidecity
144.8320313,126.730957,120.6228027,insidecity
123.1088867,119.5517578,108.6413574,insidecity
121.4682617,118.7434082,134.3193359,insidecity
139.5788574,119.1188965,107.7529297,insidecity
118.4489746,91.7902832,73.71191406,insidecity
150.6916504,115.3986816,94.54492188,insidecity
138.9570313,107.4790039,107.4282227,insidecity
110.7585449,109.065918,95.53564453,insidecity
79.00756836,85.79223633,82.01391602,insidecity
148.3913574,127.5358887,109.0996094,insidecity
93.91821289,89.10424805,67.54638672,insidecity
102.3371582,107.7260742,82.82299805,insidecity
109.3706055,110.5288086,90.99291992,insidecity
144.9772949,132.0627441,109.4729004,insidecity
83.19970703,83.00976563,73.01733398,insidecity
65.59594727,57.09326172,53.24462891,insidecity
98.00390625,80.76367188,64.94458008,insidecity
123.2805176,117.5563965,102.5822754,insidecity
152.4592285,143.8510742,143.9863281,insidecity
111.4624023,112.673584,110.3491211,insidecity
141.1286621,129.2390137,124.845459,insidecity
73.61547852,65.6706543,79.27416992,insidecity
105.5505371,95.95727539,88.76049805,insidecity
97.6965332,83.38500977,82.70141602,insidecity
93.00415039,84.34008789,102.9365234,insidecity
83.84667969,65.30517578,60.80029297,insidecity
91.47802734,63.76757813,52.45507813,insidecity
130.0249023,148.8723145,168.1540527,insidecity
140.9104004,143.0317383,142.4375,insidecity
86.46118164,92.01611328,88.61645508,insidecity
84.74560547,81.39355469,76.27856445,insidecity
109.154541,97.60961914,85.85595703,insidecity
123.6240234,111.3349609,111.6896973,insidecity
116.8046875,100.486084,100.1276855,insidecity
111.0563965,96.15429688,99.80175781,insidecity
90.46411133,100.0437012,108.2758789,insidecity
120.7382813,134.2802734,125.9709473,insidecity
94.92749023,104.4672852,98.4140625,insidecity
124.6140137,126.5715332,118.1889648,insidecity
139.7145996,136.1237793,87.75317383,insidecity
105.6401367,111.3730469,115.3742676,insidecity
117.5275879,117.0910645,120.465332,insidecity
152.2023926,141.3532715,133.8164063,insidecity
132.2338867,122.4226074,117.0598145,insidecity
110.8674316,103.6696777,98.51245117,insidecity
98.63696289,111.8481445,112.4511719,insidecity
120.3828125,120.9035645,132.4121094,insidecity
115.1333008,103.9177246,110.6218262,insidecity
130.6008301,125.3881836,123.6513672,insidecity
122.0949707,116.6740723,145.5061035,insidecity
123.4228516,124.1489258,131.6408691,insidecity
68.984375,74.70458984,92.17407227,insidecity
133.3540039,126.166748,140.402832,insidecity
142.6850586,106.2832031,98.08862305,insidecity
110.5070801,103.302002,97.02246094,insidecity
53.84838867,65.41723633,65.80883789,insidecity
130.3393555,127.229248,158.1589355,insidecity
44.68164063,53.97265625,69.71801758,insidecity
100.9128418,98.17895508,85.74194336,insidecity
133.5483398,124.6308594,114.3635254,insidecity
116.6584473,115.6425781,129.1621094,insidecity
120.567627,110.2770996,103.0805664,insidecity
102.137207,100.2248535,100.7575684,insidecity
139.1188965,130.5058594,118.5393066,insidecity
146.9931641,138.0588379,128.3601074,insidecity
123.1843262,123.4863281,132.6633301,insidecity
111.2832031,107.411377,111.2438965,insidecity
122.7282715,122.0705566,119.7861328,insidecity
171.5649414,162.078125,145.1179199,insidecity
142.1647949,113.611084,95.13061523,insidecity
121.5249023,85.62280273,35.41625977,insidecity
120.7868652,89.11914063,68.79760742,insidecity
160.2250977,151.4641113,149.699707,insidecity
142.4125977,148.7763672,161.5476074,insidecity
103.6984863,99.11132813,94.76196289,insidecity
187.6716309,183.7258301,177.1425781,insidecity
111.4204102,109.6657715,105.815918,insidecity
115.3728027,106.5805664,105.2731934,insidecity
91.42138672,97.828125,111.1826172,insidecity
149.1689453,142.0627441,145.3125,insidecity
117.4741211,119.7609863,120.8098145,insidecity
173.4604492,171.9580078,172.6328125,insidecity
111.7104492,120.588623,112.0087891,insidecity
118.3435059,96.78637695,62.43115234,insidecity
84.87890625,74.89404297,67.76513672,insidecity
124.296875,124.0231934,113.7973633,insidecity
155.3200684,149.9155273,144.0473633,insidecity
134.5390625,131.5285645,136.8752441,insidecity
88.22412109,92.85253906,94.23583984,insidecity
102.0629883,110.9223633,133.0637207,insidecity
96.01123047,100.8754883,109.5234375,insidecity
89.50463867,82.24365234,68.81176758,insidecity
111.5146484,107.371582,117.2900391,insidecity
98.00878906,112.833252,119.0405273,insidecity
126.1130371,114.8085938,124.8261719,insidecity
134.5942383,136.4406738,130.0898438,insidecity
135.2871094,124.9213867,121.4992676,insidecity
107.0876465,97.23583984,97.22631836,insidecity
99.56640625,99.67602539,98.19287109,insidecity
109.8991699,100.609375,106.8115234,insidecity
129.0307617,118.9289551,127.6914063,insidecity
129.057373,121.6564941,115.0668945,insidecity
117.9274902,121.8847656,122.4880371,insidecity
111.598877,118.2624512,133.6779785,insidecity
111.3955078,101.7841797,102.0236816,insidecity
127.4421387,116.7910156,107.0981445,insidecity
133.7695313,117.1074219,125.0161133,insidecity
107.9160156,107.2607422,101.6481934,insidecity
123.3457031,113.5393066,111.2453613,insidecity
130.5366211,121.2648926,112.7363281,insidecity
127.3203125,106.7053223,86.91650391,insidecity
132.722168,131.2143555,135.2521973,insidecity
121.0385742,116.6484375,126.140625,insidecity
138.5222168,110.6870117,97.92382813,insidecity
118.390625,114.1557617,117.7165527,insidecity
127.1364746,118.5686035,115.855957,insidecity
132.6896973,124.394043,116.4611816,insidecity
111.1657715,115.3649902,124.7089844,insidecity
124.5390625,116.4562988,115.1179199,insidecity
106.1479492,103.3220215,112.5769043,insidecity
113.8947754,110.1518555,122.7080078,insidecity
89.75634766,90.96240234,93.20214844,insidecity
92.26977539,99.67749023,112.1064453,insidecity
116.5864258,132.2736816,152.4042969,insidecity
81.43261719,108.5029297,147.666748,insidecity
93.6315918,104.668457,125.5004883,insidecity
91.43310547,108.0336914,120.4628906,insidecity
122.2712402,122.1767578,127.1599121,insidecity
117.1816406,132.0991211,153.3793945,insidecity
122.8078613,126.4335938,144.8554688,insidecity
122.567627,107.3713379,108.2856445,insidecity
88.203125,95.57495117,107.7680664,insidecity
132.779541,109.8359375,113.3935547,insidecity
138.8781738,136.871582,171.7104492,insidecity
146.7939453,135.7150879,128.1518555,insidecity
126.5297852,122.9431152,143.4780273,insidecity
120.2685547,116.2790527,133.9506836,insidecity
137.8947754,108.7507324,85.07739258,insidecity
159.8188477,128.8979492,92.03637695,insidecity
120.1425781,112.9091797,110.9250488,insidecity
132.2338867,126.7817383,109.21875,insidecity
123.2495117,112.8825684,104.0959473,insidecity
112.4580078,117.0578613,127.7553711,insidecity
81.06445313,92.49438477,117.1003418,insidecity
92.30517578,99.7578125,116.4089355,insidecity
130.564209,130.6674805,134.3430176,insidecity
114.7338867,116.6711426,106.2678223,insidecity
145.3762207,108.5837402,114.8344727,insidecity
102.7998047,106.1726074,115.1054688,insidecity
97.28955078,101.1398926,114.1818848,insidecity
123.2629395,114.2907715,108.9130859,insidecity
113.5393066,123.3479004,120.9963379,insidecity
102.0629883,103.7438965,101.2919922,insidecity
119.385498,110.7907715,102.8271484,insidecity
115.246582,109.34375,95.53222656,insidecity
104.5119629,101.2263184,87.07324219,insidecity
76.23022461,65.55541992,65.52832031,insidecity
75.13134766,62.1003418,62.96508789,insidecity
77.64868164,55.66113281,54.39868164,insidecity
132.1625977,92.92822266,87.65893555,insidecity
128.923584,120.1516113,117.182373,insidecity
105.1826172,92.04150391,88.36401367,insidecity
113.9130859,104.4851074,101.8945313,insidecity
127.8762207,117.9689941,117.8491211,insidecity
116.2744141,93.59448242,92.2824707,insidecity
115.0759277,103.340332,99.33007813,insidecity
115.3083496,102.8156738,99.76538086,insidecity
129.0952148,112.5913086,103.3623047,insidecity
112.4726563,98.2331543,91.14233398,insidecity
124.0668945,112.8662109,109.8261719,insidecity
114.7380371,103.8203125,95.60571289,insidecity
123.7209473,109.2080078,97.96972656,insidecity
173.7106934,154.0124512,135.5466309,insidecity
121.3996582,104.0539551,84.33007813,insidecity
128.2495117,119.5939941,108.1987305,insidecity
122.5144043,116.9130859,99.00878906,insidecity
112.9919434,105.0151367,92.37060547,insidecity
137.088623,126.6276855,119.8100586,insidecity
118.2067871,117.8088379,112.6606445,insidecity
129.2307129,125.642334,115.1313477,insidecity
117.1147461,114.5395508,117.855957,insidecity
117.7043457,113.0800781,110.2878418,insidecity
132.0905762,110.2680664,100.9169922,insidecity
126.8774414,110.8361816,92.30200195,insidecity
124.3464355,105.4116211,92.86352539,insidecity
111.0463867,104.2785645,114.3964844,insidecity
130.5695801,121.5415039,129.692627,insidecity
128.4240723,119.9174805,112.2800293,insidecity
112.7258301,100.7089844,91.51953125,insidecity
133.020752,111.8637695,104.7026367,insidecity
115.0703125,98.49389648,93.46875,insidecity
108.6057129,94.38378906,82.80615234,insidecity
133.4487305,118.6445313,105.0310059,insidecity
141.361084,141.9848633,137.0026855,insidecity
90.52954102,91.98706055,96.33740234,insidecity
100.7924805,104.3117676,108.1796875,insidecity
116.8496094,115.095459,108.1623535,insidecity
123.2385254,113.1147461,113.4475098,insidecity
114.923584,118.4260254,124.4030762,insidecity
102.3203125,100.9060059,99.91674805,insidecity
118.7058105,118.3059082,120.9335938,insidecity
123.1594238,123.9240723,127.4846191,insidecity
120.2385254,118.7607422,111.9177246,insidecity
120.5217285,109.9299316,115.3205566,insidecity
109.6860352,109.5578613,112.3554688,insidecity
116.0258789,116.2329102,119.9938965,insidecity
112.041748,110.2011719,116.675293,insidecity
107.1828613,103.9458008,109.4421387,insidecity
121.8908691,113.6450195,117.597168,insidecity
100.8679199,102.2644043,110.3757324,insidecity
111.7287598,113.763916,119.1240234,insidecity
127.939209,117.7241211,105.4375,insidecity
96.27197266,106.9377441,119.5949707,insidecity
100.0869141,102.2729492,115.1166992,insidecity
94.0715332,98.55541992,105.4492188,insidecity
110.0690918,114.5070801,121.2226563,insidecity
102.355957,97.9519043,97.06860352,insidecity
100.407959,104.4675293,120.8515625,insidecity
146.4074707,128.7580566,95.09033203,insidecity
150.9360352,142.0578613,143.1118164,insidecity
141.7185059,149.6335449,127.6086426,insidecity
104.9523926,97.71655273,94.98632813,insidecity
108.2995605,112.484375,124.0356445,insidecity
123.9685059,119.3342285,129.6118164,insidecity
138.2272949,149.1674805,156.6201172,insidecity
127.2155762,127.4487305,102.5234375,insidecity
75.20605469,74.70214844,98.75683594,insidecity
121.402832,120.7907715,111.541748,insidecity
147.4709473,119.1821289,86.57739258,insidecity
132.7687988,118.3847656,99.32080078,insidecity
116.5493164,102.0334473,93.9934082,insidecity
98.89550781,105.3935547,112.682373,insidecity
129.5383301,116.3354492,112.7043457,insidecity
131.4335938,136.2143555,134.4897461,insidecity
121.4743652,140.4853516,128.5046387,insidecity
157.4719238,152.0070801,148.269043,insidecity
110.416748,106.3881836,110.8134766,insidecity
90.56933594,85.5625,92.56567383,insidecity
135.3144531,126.6918945,127.4304199,insidecity
106.1459961,90.39794922,92.46557617,insidecity
96.21948242,97.83642578,103.4667969,insidecity
120.78125,117.0969238,96.66235352,insidecity
95.34130859,99.86157227,101.8984375,insidecity
132.314209,136.638916,161.3486328,insidecity
90.92407227,93.7878418,83.23681641,insidecity
119.4125977,103.7375488,106.0163574,insidecity
120.8476563,91.02270508,78.10375977,insidecity
142.3908691,141.5627441,131.6376953,insidecity
139.3166504,151.0864258,132.1030273,insidecity
119.1057129,122.338623,134.5444336,insidecity
99.30615234,96.69726563,111.2480469,insidecity
160.3596191,150.9265137,135.1416016,insidecity
92.97705078,100.4377441,103.8452148,insidecity
87.32202148,78.08862305,37.54101563,insidecity
97.03149414,83.11254883,72.95092773,insidecity
82.59472656,65.72045898,57.45288086,insidecity
133.677002,147.5568848,178.8864746,mountain
187.4814453,196.9726563,213.65625,mountain
126.6557617,149.3989258,155.3408203,mountain
123.1208496,153.9213867,174.2912598,mountain
135.4570313,171.8503418,184.0043945,mountain
98.84692383,114.1022949,124.2487793,mountain
134.7822266,128.5178223,119.2502441,mountain
59.39746094,84.73583984,119.199707,mountain
59.58129883,100.4150391,118.3752441,mountain
83.91088867,116.4824219,154.1635742,mountain
80.34155273,95.09008789,114.1171875,mountain
72.59814453,104.3669434,147.4570313,mountain
56.77685547,92.72705078,132.4018555,mountain
96.56494141,119.8374023,157.6298828,mountain
54.05371094,85.6472168,125.2485352,mountain
127.0373535,128.5332031,145.5998535,mountain
46.79760742,75.25390625,111.1069336,mountain
59.09667969,73.07861328,92.82006836,mountain
92.06103516,137.9208984,149.895752,mountain
96.01928711,125.7607422,170.5588379,mountain
71.24438477,112.8835449,166.4665527,mountain
99.72338867,121.1674805,129.9467773,mountain
69.48339844,99.45166016,131.1474609,mountain
90.84350586,120.0371094,153.1708984,mountain
165.5324707,171.1030273,171.701416,mountain
63.01269531,101.1352539,159.7790527,mountain
62.31079102,97.04125977,156.1835938,mountain
91.09399414,112.6044922,132.9980469,mountain
81.31811523,99.87988281,100.4091797,mountain
119.5632324,146.2558594,169.7580566,mountain
50.13134766,93.39672852,117.7897949,mountain
91.94018555,82.48046875,82.93603516,mountain
125.7966309,138.6638184,147.2397461,mountain
103.6264648,126.9455566,141.8215332,mountain
85.35107422,93.54736328,96.74316406,mountain
86.59375,94.91772461,94.78125,mountain
93.31542969,96.70849609,99.89233398,mountain
61.22827148,79.3815918,90.58178711,mountain
99.76513672,57.72827148,36.13061523,mountain
83.8894043,114.4147949,122.8256836,mountain
109.0859375,93.05957031,103.034668,mountain
98.76733398,117.3359375,90.0456543,mountain
84.05957031,97.40820313,97.96948242,mountain
72.74487305,93.09326172,110.8647461,mountain
93.49267578,112.9611816,77.05639648,mountain
58.09277344,84.59814453,90.68066406,mountain
111.2651367,101.1279297,106.9477539,mountain
77.27661133,98.10791016,111.3447266,mountain
106.2915039,98.86621094,87.23486328,mountain
136.529541,106.7956543,93.15307617,mountain
93.99462891,103.236084,125.6591797,mountain
111.6647949,119.5251465,132.5258789,mountain
142.6271973,143.5549316,135.2285156,mountain
122.067627,138.59375,145.6462402,mountain
65.76171875,87.32128906,98.70288086,mountain
72.15087891,107.3935547,99.14746094,mountain
109.9348145,130.7277832,113.1396484,mountain
