feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,Category
91.04052734,109.7998047,145.9846191,69.02059172,93.94272189,139.3060355,96.51379731,104.1045177,119.4862027,77.13699634,109.4612943,168.5431013,106.484253,115.7399849,138.3643235,forest
79.90307617,71.49389648,58.0246582,70.25988166,62.19360947,48.10035503,88.62417582,78.91868132,65.33919414,84.03907204,74.88937729,59.88766789,73.28798186,67.41446208,57.02494331,forest
85.89160156,62.17456055,29.44189453,103.575858,79.9895858,48.21775148,105.9262515,76.77167277,32.11721612,73.66837607,51.52527473,19.21660562,53.7707231,35.92844545,16.04232804,forest
103.4458008,115.4091797,94.19458008,96.00189349,109.8291124,87.44331361,106.768254,117.2424908,85.69181929,97.5990232,111.4813187,92.87912088,99.24313429,107.3781809,96.31040564,forest
115.5585938,144.9494629,109.9060059,139.3533728,176.4714793,185.5857988,109.7641026,134.6793651,85.21514042,110.1206349,136.1973138,98.42344322,91.39430587,117.2456538,58.86520534,forest
83.38623047,91.90283203,81.73779297,87.17065089,109.2411834,117.116213,68.3028083,65.58241758,52.20903541,80.47765568,93.13601954,85.93601954,87.9334845,87.38422777,56.87679516,forest
93.74780273,103.4016113,116.7346191,105.7704142,129.711716,159.8542012,58.22222222,57.05592186,58.79365079,94.94310134,111.5750916,137.3147741,104.7145377,102.9246662,97.49861426,forest
94.15356445,101.5615234,116.6313477,58.31195266,71.96402367,92.42698225,160.9377289,152.7335775,151.4432234,34.01318681,57.95164835,92.65250305,113.0269589,112.2186949,116.8788108,forest
118.9953613,121.8322754,121.8586426,145.9521893,157.0054438,164.3777515,41.83931624,43.13455433,42.06300366,205.7260073,204.9416361,201.1741148,67.36407155,66.57596372,64.06046863,forest
85.27075195,93.53369141,86.63208008,85.02532544,92.48852071,89.36142012,108.8957265,104.7599512,76.7970696,107.9208791,129.9848596,148.8634921,32.50491308,38.90249433,23.60493827,forest
101.8874512,100.013916,91.43261719,94.20118343,102.459645,98.59692308,91.33382173,86.56117216,70.65006105,96.17973138,100.8957265,104.7540904,114.6122449,98.88838498,82.11841774,forest
90.88476563,103.0444336,82.14868164,100.7971598,113.756213,90.96142012,77.18681319,81.96043956,70.13528694,107.5155067,123.0984127,95.72844933,68.10582011,81.87251197,62.79566641,forest
85.94042969,96.59936523,79.5144043,76.21585799,99.64781065,70.97088757,58.95677656,55.88766789,50.77216117,106.4781441,128.6105006,95.46862027,91.07583774,89.97732426,89.88662132,forest
110.6313477,130.6796875,117.7463379,127.8390533,148.7289941,160.7545562,82.46349206,100.4923077,74.5025641,139.430525,162.0893773,153.1838828,78.18795666,94.61426052,68.86873268,forest
93.78076172,107.9838867,78.21118164,127.2700592,136.5377515,83.74532544,66.18803419,86.38046398,101.2356532,123.8202686,137.5579976,76.82051282,49.40186445,61.63769211,44.37994457,forest
93.07348633,117.2634277,127.388916,85.8452071,107.4442604,114.3157396,70.76727717,89.15360195,107.1677656,94.15286935,119.2888889,118.6647131,112.499874,141.5883094,154.2484253,forest
92.73974609,102.2287598,93.62646484,65.11526627,76.03218935,63.22556213,92.55189255,105.4495726,123.3240537,105.447619,117.408547,78.41465201,93.10556815,94.89140842,94.64651046,forest
91.25610352,103.6333008,104.0861816,61.11526627,74.6452071,80.91455621,95.76654457,99.93064713,95.03882784,67.49499389,84.32918193,96.35653236,127.7389771,141.2506929,130.6626354,forest
91.61206055,104.6071777,107,98.04686391,113.7439053,111.0210651,76.04981685,84.96117216,91.47936508,52.87619048,61.7025641,77.27374847,126.4499874,144.0393046,134.718065,forest
74.85571289,88.80688477,63.93798828,67.34011834,88.11928994,56.74224852,68.39267399,72.54017094,66.69206349,104.5802198,124.5763126,81.35873016,51.68253968,61.27488032,44.4494835,forest
116.6286621,126.4562988,85.51586914,52.69301775,64.68639053,52.81893491,86.07570208,90.27008547,69.67521368,98.87081807,118.8766789,65.70744811,215.3146888,217.2738725,145.165029,forest
87.15698242,88.05419922,77.62573242,96.85112426,112.275503,136.9628402,48.73064713,45.53162393,35.77338217,128.6173382,126.5318681,96.32625153,66.65558075,60.96145125,34.88233812,forest
44.40576172,52.52539063,44.18945313,40.39289941,49.15408284,38.34792899,44.41123321,57.85006105,56.07912088,49.50622711,55.78510379,41.6986569,41.04106828,43.87200806,37.78684807,forest
76.14086914,84.05200195,80.00976563,45.91242604,52.24236686,44.48946746,115.5145299,117.5257631,113.6654457,70.43809524,85.77973138,93.79438339,61.02897455,68.14512472,55.59687579,forest
72.61743164,85.06591797,61.41381836,104.5207101,112.8615385,104.0530178,74.84542125,91.07106227,68.17387057,62.04639805,75.52332112,41.80512821,43.37515747,53.81103553,26.89745528,forest
75.62255859,85.609375,59.52685547,49.84710059,57.54792899,39.59289941,74.65885226,83.21953602,56.57631258,101.1233211,110.7457875,86.26324786,70.31191736,83.11816578,50.79365079,forest
52.17993164,69.60766602,56.82446289,35.57301775,54.74556213,52.06343195,80.11819292,93.44957265,77.25225885,27.23125763,48.03614164,46.75067155,55.24514991,70.12648022,41.10556815,forest
49.55834961,54.28613281,49.18383789,95.11952663,99.58627219,88.48189349,32.47570208,36.87228327,32.14554335,46.03272283,53.90671551,49.13894994,20.38397581,22.36533132,22.87226002,forest
66.21826172,72.4621582,55.07983398,86.42650888,93.33017751,68.27928994,79.18730159,82.59047619,59.2039072,48.03809524,58.69108669,49.87936508,45.96623835,49.00781053,37.9712774,forest
149.135498,144.7678223,100.3842773,142.0288757,139.2842604,119.4897041,105.9692308,103.8358974,47.82026862,179.5692308,173.6224664,144.0830281,151.9889141,145.9299572,75.73796926,forest
47.67578125,60.91870117,46.85668945,70.81751479,90.10840237,58.55526627,19.91599512,29.79340659,22.6959707,77.18388278,91.12967033,80.47081807,19.27739985,27.72184429,22.69589317,forest
50.65966797,66.20825195,57.50097656,69.56497041,86.86106509,90.8591716,81.5003663,96.54993895,86.77313797,21.43492063,31.9970696,20.42686203,26.81078357,44.58956916,27.68959436,forest
53.13500977,60.74926758,35.51953125,18.55526627,24.47810651,12.3616568,89.90671551,94.82979243,69.01489621,36.55579976,47.39145299,18.99194139,56.55933485,65.01889645,32.56638952,forest
37.39477539,49.4519043,24.51000977,34.79763314,45.75715976,26.88094675,34.47032967,47.48815629,19.56043956,38.27789988,48.64957265,28.04493284,34.81078357,46.41672965,19.6654069,forest
109.8283691,128.1066895,112.1843262,117.9540828,140.6078107,191.52,117.9467643,130.0786325,97.07643468,96.43174603,114.3863248,99.16190476,94.56588561,112.9261779,49.9239103,forest
94.24902344,118.3552246,130.6577148,98.76260355,120.8975148,132.3493491,98.2974359,121.6126984,134.7438339,77.77875458,101.1028083,111.1052503,89.05013857,113.590325,126.2968002,forest
60.55493164,74.19311523,69.54541016,41.4191716,55.82863905,55.69420118,68.00683761,82.07472527,78.57191697,39.65714286,54.17924298,42.31892552,75.84580499,85.9138322,82.59611993,forest
65.8125,84.10302734,92.63476563,72.16,97.72591716,117.4684024,74.33455433,73.63418803,65.44957265,72.52356532,115.6962149,145.4310134,32.10178886,35.09397833,26.29276896,forest
50.75756836,72.68945313,83.13037109,37.36994083,65.16923077,73.2383432,54.3960928,61.95067155,63.16971917,46.86788767,91.75091575,117.1018315,56.82741245,62.3058705,67.82464097,forest
132.0844727,130.3952637,101.8212891,92.33514793,136.0160947,182.0402367,134.9753358,108.1875458,46.62857143,139.7343101,146.1235653,127.2849817,147.250189,118.3542454,41.38271605,forest
103.1071777,88.79785156,63.14746094,75.32213018,62.54295858,43.68189349,104.2862027,77.81098901,31.9990232,110.8815629,125.6332112,136.8703297,110.0629882,78.76140086,34.52254976,forest
89.29882813,67.09912109,29.86816406,107.2407101,81.07266272,34.98414201,72.58608059,57.93113553,21.09304029,104.0556777,71.77631258,33.1037851,64.50995213,50.88334593,26.80977576,forest
154.6875,138.8647461,79.18066406,114.7105325,137.3349112,146.6764497,151.7948718,115.6307692,43.55750916,175.0827839,154.6139194,72.09181929,160.2821869,132.7488032,46.06298816,forest
127.7009277,101.4921875,40.70532227,104.379645,83.4887574,44.07857988,114.5045177,97.03052503,35.45494505,113.7445665,90.33650794,35.77435897,159.2038297,121.6457546,42.25144873,forest
79.13061523,97.61425781,53.19042969,62.79005917,71.79455621,53.48923077,97.18485958,119.8847375,56.14847375,77.20732601,97.2043956,51.87692308,71.84278156,91.63416478,44.78609221,forest
134.4519043,117.4650879,89.34985352,109.3699408,99.30130178,75.4556213,173.0822955,158.5494505,133.3186813,97.62442002,80.02735043,58.02490842,135.5394306,111.6734694,73.48853616,forest
114.1630859,79.66308594,55.75683594,92.24236686,58.82414201,32.96662722,94.15482295,52.79120879,31.38070818,143.1345543,127.6551893,93.94285714,110.8823381,68.44343663,55.79743008,forest
98.91552734,108.1496582,110.0488281,77.26011834,83.30698225,76.32946746,115.4959707,120.804884,121.3206349,109.6175824,137.2844933,163.7343101,79.37011842,75.98387503,63.38825901,forest
149.8273926,123.7958984,120.2224121,160.8094675,134.459645,159.2,142.0717949,114.1626374,84.74432234,147.3260073,125.8686203,144.6808303,131.4850088,105.0652557,77.09952129,forest
160.927002,144.920166,133.6987305,193.6132544,170.6991716,138.6726627,209.9692308,189.98779,178.3892552,106.3159951,94.82783883,84.29206349,112.845553,105.7545981,116.6853112,forest
113.5556641,120.6066895,99.19824219,95.40071006,105.6397633,89.6539645,77.26105006,83.32210012,60.51868132,120.9416361,128.7912088,114.5162393,145.9007307,149.6971529,120.0322499,forest
65.31445313,64.41650391,55.06201172,69.55928994,69.78177515,58.60544379,17.43101343,17.72698413,16.76288156,111.7782662,109.2698413,90.43711844,51.82363316,50.14058957,44.44545225,forest
141.8972168,113.5998535,85.56835938,186.3829586,171.1545562,159.0276923,143.7382173,96.40927961,46.52698413,126.0923077,104.8703297,86.64224664,93.72033258,69.20231796,40.44847569,forest
103.0854492,98.42993164,53.18530273,59.73869822,66.41609467,49.12757396,116.2422466,108.1758242,54.60512821,104.4708181,103.0368742,52.45225885,122.0549257,106.8077601,49.74048879,forest
132.439209,131.8852539,72.28613281,86.79100592,103.352426,84.77254438,153.2952381,142.2945055,47.26446886,71.84566545,92.5968254,115.2019536,204.1259763,175.0012598,32.93121693,forest
71.18823242,87.19189453,38.20336914,31.16402367,43.12710059,24.71573964,55.06715507,62.36776557,33.38803419,108.2725275,135.2986569,46.56214896,83.10304863,99.11615016,44.36885865,forest
66.18725586,90.94677734,43.26660156,94.88189349,121.1938462,57.80828402,48.86446886,75.38852259,32.60952381,66.55726496,89.77094017,42.51428571,48.50894432,69.46233308,35.44066515,forest
75.17822266,68.65600586,69.17382813,76.90792899,71.41585799,75.43289941,50.14212454,50.17435897,35.62490842,88.33699634,69.22002442,96.00683761,75.17863442,74.11841774,61.12572436,forest
69.47143555,93.80615234,51.32275391,53.66153846,72.93727811,41.54224852,60.21978022,85.09304029,36.40830281,75.24688645,96.22954823,72.81660562,74.97102545,104.3063744,42.33005795,forest
59.69311523,78.42626953,40.31738281,78.13207101,87.70934911,62.88946746,86.95677656,104.9465201,58.59242979,21.6967033,40.34383394,11.53015873,43.34593096,72.05139834,20.5069287,forest
80.76025391,105.3395996,83.36010742,126.3450888,143.412071,131.6033136,100.8420024,124.1807082,111.2175824,37.39291819,67.90622711,35.26642247,51.72083648,77.5883094,48.14210128,forest
74.77172852,95.89599609,47.07446289,82.62721893,98.74177515,60.20544379,71.28498168,98.43614164,40.19145299,60.84590965,74.66568987,40.33015873,75.03653313,100.3335853,41.00881834,forest
71.7043457,79.71850586,82.45751953,78.94911243,91.39976331,93.06982249,91.12380952,96.84297924,98.91086691,57.28156288,64.54017094,68.96312576,49.89569161,55.86495339,57.35752079,forest
81.93994141,100.857666,51.69189453,64.34745562,87.9147929,26.67550296,122.1089133,130.9909646,100.4493284,51.56239316,76.95531136,19.43443223,76.33761653,92.79213908,49.08440413,forest
82.94702148,91.42602539,72.1105957,84.67313609,92.89088757,81.82816568,85.71916972,94.90598291,69.11941392,82.43125763,93.48571429,82.75653236,69.65180146,74.5356513,46.70496347,forest
94.7512207,87.34667969,55.15991211,93.8887574,88.29159763,58.81940828,64.9953602,58.40976801,40.96898657,123.5389499,113.7904762,67.15897436,84.27916352,77.53187201,46.49836231,forest
160.5185547,111.9916992,80.30883789,151.1895858,111.2785799,46.81467456,126.8200244,70.19291819,56.61929182,183.4910867,131.6952381,89.97313797,156.6480222,115.2622827,110.8117914,forest
85.7590332,108.4118652,51.9387207,92.88047337,120.5065089,52.53585799,59.78998779,75.67863248,37.44859585,96.90842491,126.83663,53.55506716,84.4404132,99.51826657,58.90047871,forest
95.75683594,114.8198242,55.91674805,57.6104142,72.85775148,36.48568047,97.97899878,118.7018315,51.28009768,82.203663,96.82539683,57.56874237,132.9392794,155.8226253,71.6936256,forest
149.5861816,97.72583008,45.36010742,141.5791716,102.0127811,60.13538462,106.8825397,52.73260073,24.48351648,183.1013431,134.2778999,53.14285714,151.7309146,93.47946586,40.9856387,forest
141.3781738,97.60717773,81.20776367,173.2108876,144.6485207,115.467929,141.9174603,111.2722833,117.9770452,145.4622711,88.75897436,50.22612943,89.07533384,35.02645503,32.22474175,forest
148.267334,122.1044922,99.30859375,173.5204734,143.9725444,102.4852071,118.1030525,93.86178266,70.70671551,194.5982906,176.2930403,155.7704518,91.01536911,62.14965986,58.42479214,forest
82.53173828,94.65673828,85.72314453,85.86792899,101.1360947,108.100355,82.93919414,90.75848596,66.5045177,87.68351648,107.9648352,115.1863248,63.63214916,68.31443689,42.4973545,forest
81.78662109,114.8005371,36.51855469,67.8835503,94.40946746,30.96426036,85.62051282,122.8717949,38.66959707,73.6976801,102.7506716,31.16874237,90.03275384,124.4897959,40.69438146,forest
64.48876953,76.29785156,50.65087891,80.28781065,89.71171598,68.36544379,36.88693529,43.68058608,25.5970696,81.56092796,94.86105006,63.26837607,52.33862434,68.39707735,39.96069539,forest
75.40112305,87.59472656,46.15014648,83.68568047,99.28994083,51.14982249,60.0976801,72.83418803,40.75995116,77.85787546,86.37460317,43.26642247,67.99496095,77.37666919,41.44217687,forest
84.75952148,98.17944336,50.89672852,77.99005917,81.46461538,44.74508876,66.1997558,74.52405372,40.52454212,94.57973138,123.602442,59.83101343,88.65709247,100.5361552,51.60594608,forest
97.93676758,80.27832031,54.95947266,83.59763314,69.2364497,47.35905325,95.77142857,78.43907204,54.82881563,92.8976801,70.07570208,47.92380952,106.4328546,92.09876543,62.30687831,forest
86.62451172,82.61328125,66.0144043,99.81349112,103.1498225,95.6383432,63.29279609,52.98656899,31.92185592,96.43565324,95.80854701,88.84493284,74.10833963,65.3968254,37.7797934,forest
133.9667969,118.536377,82.3581543,137.6889941,124.6835503,80.51408284,103.0046398,87.05054945,60.35067155,161.1848596,147.6698413,110.1948718,114.5558075,97.81002771,65.46334089,forest
125.8259277,125.112793,120.9069824,96.39668639,98.11218935,100.2101775,140.6495726,136.7013431,124.7423687,114.7145299,116.5821734,116.7169719,135.1927438,132.6510456,126.1244646,forest
126.9318848,115.4299316,89.46166992,133.6691124,123.3107692,107.2350296,125.4358974,105.5111111,76.48351648,133.1750916,131.813431,113.3479853,100.2862182,87.46485261,50.35827664,forest
116.5654297,106.9760742,64.87084961,71.74153846,65.8452071,34.79195266,120.9396825,107.1570208,63.9003663,89.17509158,85.71623932,43.51648352,167.9153439,154.1415974,107.9496095,forest
89.98730469,115.8479004,103.2832031,96.13349112,135.8428402,137.4892308,87.01929182,97.18485958,71.67472527,97.77582418,136.6456654,134.3228327,67.94658604,79.65028975,56.66717057,forest
108.7644043,101.1989746,98.24169922,109.9171598,101.4030769,99.97443787,99.82319902,94.7047619,92.38192918,103.9384615,92.73943834,88.55970696,107.2935248,102.7220962,99.26127488,forest
41.09423828,61.14526367,60.609375,40.5216568,57.15218935,61.73065089,29.94676435,47.42466422,39.87106227,61.65958486,85.71623932,90.95286935,25.31620055,43.20080625,40.39002268,forest
48.20043945,59.36230469,49.84106445,44.80473373,51.93656805,51.13372781,74.12161172,89.02759463,71.15409035,42.12942613,56.3047619,46.6002442,26.65457294,34.48223734,26.05593348,forest
64.49511719,71.57861328,70.13867188,30.83266272,39.76804734,34.62721893,61.82466422,68.598779,69.0979243,49.09304029,54.07570208,57.9995116,106.1516755,113.0975057,108.4172336,forest
86.99194336,86.28198242,81.25927734,95.96970414,98.24094675,100.0028402,64.9982906,52.41221001,36.2959707,110.9772894,132.7619048,145.7631258,66.87226002,52.58654573,34.36432351,forest
73.02319336,68.41113281,55.13818359,71.7339645,74.63763314,68.78390533,83.29474969,67.92380952,52.16410256,61.49352869,65.64786325,49.94578755,65.68909045,56.88284203,42.92567397,forest
65.26660156,67.23632813,55.00585938,71.23029586,83.19715976,73.84331361,56.16898657,46.32869353,31.42857143,64.20708181,75.6004884,67.52136752,60.27110103,53.93096498,38.06198035,forest
61.69628906,51.46264648,36.18212891,60.1183432,51.41775148,36,60.26471306,46.25054945,31.45787546,57.10866911,52.5030525,37.48376068,60.22474175,47.92642983,34.29881582,forest
64.36376953,67.89526367,34.85620117,46.96426036,52.0435503,28.88710059,83.47643468,79.5995116,37.56092796,62.69304029,70.42735043,34.9040293,53.08238851,57.54396573,31.76014109,forest
88.71386719,83.16430664,84.06396484,80.48189349,75.19242604,74.30059172,64.50500611,56.71404151,66.89328449,106.4214896,107.4315018,104.4669109,90.76341648,81.0813807,78.53262787,forest
103.0622559,104.8774414,95.81567383,110.7408284,123.4366864,108.7498225,106.5846154,100.7570208,93.94285714,92.61733822,97.78949939,88.49328449,90.61829176,85.70622323,81.86747292,forest
48.4597168,74.78417969,48.29052734,46.13301775,78.23431953,48.0416568,48.51575092,80.02735043,40.15042735,38.54358974,57.87448107,39.3006105,52.45049131,72.92214664,57.41395818,forest
98.97216797,109.5488281,92.21728516,143.4783432,149.9843787,136.5964497,69.85103785,80.78827839,63.22148962,113.7045177,128.1934066,109.9623932,57.70823885,66.97908793,47.75711766,forest
97.94067383,104.6411133,80.68603516,121.3027219,136.8804734,101.067929,142.6832723,151.573138,119.0271062,53.06178266,54.08156288,43.03394383,59.7037037,60.66717057,47.93650794,forest
89.23925781,109.2568359,78.21875,113.4930178,128.3502959,113.4011834,69.0989011,97.30793651,54.62466422,101.6039072,111.4041514,83.82515263,62.50239355,87.31368103,51.73293021,forest
68.94750977,65.81152344,57.40600586,71.8939645,72.00094675,59.16118343,72.90842491,63.73528694,65.86471306,63.88083028,63.14334554,46.78583639,54.84605694,52.98362308,47.46283699,forest
65.08032227,70.56738281,69.20043945,32.16662722,38.49656805,32.65230769,126.7174603,127.4188034,113.6830281,26.14212454,31.0964591,31.32014652,68.7850844,78.43184681,93.96019148,forest
114.4038086,126.6098633,104.0844727,166.6792899,175.627929,163.8598817,106.1929182,122.0131868,87.07106227,84.5030525,95.63565324,80.34285714,81.82615268,92.04635928,71.02847065,forest
125.470459,129.5270996,97.67333984,94.72946746,108.1647337,69.24686391,122.0288156,114.4654457,96.50989011,140.8888889,147.4598291,108.7863248,127.4265558,131.101033,104.1854371,forest
105.9443359,120.3894043,99.03051758,151.6648521,160.4686391,149.9256805,99.55653236,122.2798535,90.32771673,75.64346764,84.80586081,66.96263736,83.06273621,97.89166037,76.24288234,forest
114.0668945,112.6625977,94.99023438,96.66650888,98.80142012,82.62343195,125.0295482,106.5094017,88.80781441,115.2840049,122.4840049,101.4749695,107.5676493,110.984127,97.07936508,forest
97.95605469,90.58422852,86.30444336,69.02059172,63.5304142,61.30934911,93.13894994,87.04078144,84.40732601,68.47277167,60.88107448,56.55091575,146.2333081,136.6903502,129.1196775,forest
75.90844727,91.79150391,115.7470703,44.01325444,53.76473373,68.92497041,82.68913309,98.94114774,123.2205128,70.76532357,88.73260073,113.3411477,93.42101285,110.2746284,138.0982615,forest
118.3813477,124.9731445,136.9003906,159.3997633,169.1398817,185.6747929,88.16898657,94.91965812,107.8525031,149.6459096,153.4896215,158.7565324,61.57520786,66.46812799,77.3010834,forest
107.0583496,123.1281738,150.9667969,121.0366864,140.052071,172.379645,92.11819292,106.9997558,129.354823,106.1509158,120.8,149.3108669,92.95943563,106.4409171,130.3461829,forest
90.74707031,108.5168457,128.9418945,106.8572781,127.3420118,144.8700592,62.56507937,75.98827839,95.1970696,114.046398,133.7846154,154.8454212,64.97959184,79.73595364,100.4303351,forest
99.91186523,119.708252,144.109375,111.8598817,132.4591716,158.7881657,61.29328449,75.85836386,95.97557998,148.0840049,175.6923077,204.0566545,66.20710506,80.00403124,99.61199295,forest
119.8012695,117.1474609,88.31811523,99.2,96.83218935,73.19668639,148.8761905,145.4583639,115.4178266,100.3819292,98.44200244,75.15995116,116.7276392,114.3552532,80.12093726,forest
72.6081543,71.46191406,55.53149414,85.35005917,82.67171598,64.07952663,67.68058608,66.02393162,50.94505495,87.47252747,86.46056166,63.73431013,46.34114386,47.33786848,39.58478206,forest
79.95141602,79.28759766,54.37768555,91.80686391,96.06343195,86.76071006,66.19194139,63.98339438,28.69059829,88.42002442,88.78241758,64.19438339,64.19551524,58.83497103,31.66641471,forest
65.14868164,84.94238281,60.67602539,74.20591716,100.2404734,71.65633136,29.47496947,40.32039072,16.3995116,104.7638584,130.9782662,123.6630037,43.11211892,56.50592089,22.53363568,forest
67.31494141,78.5925293,72.26123047,65.2156213,75.18579882,77.27715976,64.53040293,69.31086691,72.71306471,64.88498168,80.2959707,68.88302808,66.60619803,80.04635928,62.02267574,forest
130.2736816,139.7421875,62.94628906,124.7166864,139.8523077,62.39147929,119.9785104,121.0725275,51.69426129,133.7553114,148.0009768,71.36214896,127.2481733,133.0763416,58.63441673,forest
89.11523438,87.57250977,33.11523438,30.61869822,29.25727811,18.32615385,121.9946276,118.1636142,35.6952381,55.0954823,54.31599512,30.39023199,136.0675233,135.9596876,44.65406904,forest
74.66625977,109.2512207,100.2714844,107.036213,142.4501775,144.2262722,67.1960928,113.0901099,76.61245421,73.5003663,101.3431013,111.3934066,43.5021416,65.96724616,56.81632653,forest
70.24951172,84.80615234,92.58251953,71.79455621,93.72118343,111.8106509,84.56361416,81.97704518,75.25177045,69.04713065,104.7052503,130.989011,41.80095742,43.51927438,35.17561099,forest
92.08276367,90.97949219,64.29492188,85.67668639,80.22248521,66.81372781,91.43540904,90.11575092,58.10793651,85.71330891,87.95213675,67.11892552,94.21617536,94.49231544,57.51373142,forest
66.08618164,83.20751953,49.80908203,65.08023669,83.15360947,44.80189349,77.36459096,91.01538462,63.10720391,62.3970696,86.33846154,39.69133089,53.71730915,65.53388763,46.53867473,forest
99.64501953,114.2348633,82.87475586,137.6340828,151.1583432,132.2707692,82.82295482,94.18217338,59.44322344,62.96752137,80.55775336,61.43687424,104.5996473,118.6586042,69.09750567,forest
94.87573242,107.7995605,82.390625,123.8513609,138.0478107,90.72473373,100.9924298,114.9753358,91.6991453,60.32429792,73.52380952,59.09352869,85.67901235,94.33912824,79.79642227,forest
70.73999023,80.77929688,81.35839844,74.90745562,87.78887574,88.4487574,61.34798535,69.28742369,62.92063492,82.68229548,91.46959707,96.17191697,59.94053918,69.96523054,73.6175359,forest
114.2121582,115.7502441,84.0222168,66.88284024,119.9450888,176.0435503,161.7035409,128.8673993,45.71526252,105.8539683,108.4610501,70.68424908,111.8841018,94.05593348,34.39657344,forest
100.0610352,117.6547852,50.10205078,104.6333728,121.3737278,52.55195266,109.958486,125.7514042,52.8029304,116.206105,136.5489621,58.84249084,58.77047115,74.55076846,31.09196271,forest
79.06323242,87.59277344,44.55151367,85.3216568,100.4298225,37.38508876,77.00610501,81.43980464,56.17875458,74.42344322,87.04371184,29.60683761,73.47241119,75.06575964,50.99319728,forest
71.04052734,76.25024414,43.50244141,53.13988166,61.05846154,30.12544379,83.26349206,90.24078144,40.52161172,33.6986569,35.65323565,21.06373626,111.0466112,114.1607458,80.09977324,forest
105.4926758,125.2548828,140.4794922,121.6246154,139.4613018,158.4435503,99.88376068,119.5096459,132.8547009,92.25494505,110.9362637,124.0634921,92.9382716,113.4270597,126.5044092,forest
71.11669922,87.27270508,95.10717773,71.68189349,89.23266272,101.9048521,56.58901099,68.91037851,65.74749695,82.05225885,103.6884005,124.215873,58.48122953,69.35752079,68.83547493,forest
106.3691406,98.47900391,32.70654297,118.1349112,107.0778698,32.51218935,80.03418803,81.74652015,42.68229548,133.2815629,117.9457875,32.21196581,86.29075334,78.28168304,18.24943311,forest
82.10400391,107.2531738,52.3605957,68.75076923,91.51905325,49.4816568,106.3140415,128.5870574,54.83956044,69.77875458,95.51062271,51.59267399,71.94457042,99.04560343,44.79516251,forest
101.6538086,121.7128906,132.9282227,104.7091124,125.019645,137.7656805,88.15238095,109.7269841,120.5528694,123.3699634,141.192674,152.559707,85.75560595,104.3194759,113.1216931,forest
125.4343262,98.68286133,32.80273438,159.8343195,117.8783432,41.83952663,106.9255189,87.97460317,26.43809524,130.5133089,107.0212454,38.32380952,91.79843789,70.80473671,20.78911565,forest
68.29711914,105.7026367,76.25927734,79.22556213,115.2473373,79.11763314,69.73675214,109.9702076,70.94603175,56.72869353,87.18437118,74.10989011,61.76568405,100.61678,72.95641219,forest
95.51513672,71.59033203,49.99169922,101.6208284,91.36852071,68.04639053,121.5423687,108.9094017,74.05323565,61.5970696,32.92600733,21.20927961,90.31393298,49.93197279,34.35626102,forest
138.5473633,156.4458008,84.02294922,131.2530178,149.2288757,97.06414201,127.5135531,147.0202686,69.26105006,143.0798535,155.7274725,88.19145299,145.8674729,166.0740741,77.952129,forest
56.23364258,64.02441406,44.39624023,92.44023669,99.58059172,83.53136095,65.46422466,74.28278388,46.52503053,30.27301587,38.45470085,22.0981685,27.18367347,33.2053414,17.26581003,forest
80.54077148,107.1494141,64.51708984,113.3945562,144.9297041,78.63384615,107.1286935,132.4346764,106.2818071,53.92527473,80.33699634,37.84420024,36.99269337,56.5069287,26.21819098,forest
91.30981445,109.9533691,74.91357422,125.4494675,139.8617751,100.3976331,72.44444444,93.04322344,53.41636142,94.76434676,113.7347985,85.67912088,63.0718065,81.24666163,52.40010078,forest
79.27612305,99.12841797,72.48291016,73.27526627,98.04213018,89.68994083,66.11282051,84.66813187,41.9985348,82.31794872,102.4507937,89.87252747,84.4303351,98.64247921,58.24237843,forest
75.35107422,107.3278809,78.08984375,60.39857988,96.31053254,77.99384615,34.28278388,55.49304029,43.03882784,107.7733822,145.2180708,100.3467643,90.29478458,119.5827664,81.98337113,forest
49.88452148,91.54931641,83.23144531,56.45633136,99.79076923,92.04733728,24.30671551,63.46862027,55.83394383,82.88253968,122.6412698,115.9492063,31.08793147,69.74048879,60.90299824,forest
77.89038086,121.6525879,76.88452148,86.92449704,131.1498225,82.94059172,64.14945055,102.7985348,62.67155067,83.33675214,131.7010989,81.25421245,61.7898715,100.4313429,66.62030738,forest
84.48339844,113.862793,74.09204102,84.33230769,113.9502959,81.19289941,64.69450549,94.50647131,50.84542125,107.9482295,131.5565324,107.2556777,67.82867221,97.71831696,46.96397077,forest
62.07128906,123.8740234,100.4279785,67.29656805,132.3455621,115.3912426,49.56971917,98.40586081,76.05470085,57.50622711,120.3946276,104.3301587,63.24615772,124.2579995,90.87326783,forest
74.47412109,96.05029297,54.92089844,74.92544379,91.36946746,60.38721893,59.43345543,81.06568987,34.13040293,101.810989,121.7758242,86.78974359,50.70093222,75.69463341,31.13932981,forest
70.57910156,106.3857422,88.32080078,71.4660355,105.3017751,89.40591716,64.23150183,102.6998779,80.13968254,74.52014652,107.9697192,91.61025641,60.61174099,93.61249685,78.73217435,forest
86.06762695,115.6318359,68.30883789,88.60970414,118.6414201,71.96213018,59.85641026,91.59462759,42.36971917,91.22930403,112.4532357,79.14529915,95.41950113,127.1685563,72.7084908,forest
