feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,Category
85.28149414,91.64428711,86.33007813,59.42532544,66.25514793,60.77065089,57.44531076,65.85698374,52.13811539,27.68633025,35.69959725,27.60293769,59.36413172,68.54868515,61.23667377,78.47619048,78.95187705,86.4499874,112.5860806,117.0119658,114.4478632,58.77198622,68.93409874,55.61974742,123.5214093,127.1465623,125.9916809,100.4815629,102.0483516,102.9196581,156.5568566,157.8766589,160.9284413,62.16849817,70.11770452,65.32161172,59.06590126,64.72743972,60.86613088,109.6126984,116.7863248,121.4671551,29.13432836,35.01052116,28.429655,39.68566224,51.58053604,38.22846734,94.8521038,100.3235072,92.52406148,112.5074556,118.5855621,120.2556213,138.4030265,140.4327869,136.8978562,50.56645649,63.82648172,47.007314,75.58828272,75.7387799,62.25423273,forest
95.45556641,102.4921875,87.23071289,76.41846154,83.32591716,58.19455621,44.84205836,52.99353976,29.50501225,61.0244018,67.44183843,31.38213693,104.4605544,112.4359157,112.2160625,70.38145629,73.96119929,40.01410935,50.4,55.41587302,24.41514042,52.70631458,56.38392652,23.77037887,48.41105946,56.26425251,26.52312209,58.06886447,61.43296703,28.79218559,36.2217018,41.101223,15.37132449,155.6962149,168.5098901,191.6962149,160.83031,179.7033295,229.7901263,129.7582418,135.3142857,117.0949939,143.6985564,165.6373868,224.5950575,179.9302628,183.481655,186.6250325,86.71101033,89.44116906,62.51851852,63.34485207,68.96094675,36.32473373,71.96569987,73.02295082,38.70668348,98.93770492,101.2862547,59.14955864,115.9258264,117.5683956,121.2233271,forest
160.402832,128.2150879,93.77441406,189.2781065,170.5467456,146.1443787,191.3798173,180.1915794,170.1510359,158.1805259,142.8552476,127.8370054,172.2435442,146.2364369,104.1345653,190.5608466,173.7344419,148.9100529,137.6976801,99.88571429,77.03443223,101.3198622,82.51297359,67.77313433,139.2943479,92.25348667,63.76119403,143.0114774,109.5619048,102.1772894,149.1209992,101.4832162,63.55867812,152.2285714,119.0075702,71.07008547,142.8794489,109.3547646,59.71986223,126.2456654,98.83272283,66.13724054,157.7724492,129.5267923,82.27061414,161.8152485,122.699974,66.27738746,141.4351222,108.0050391,70.48626858,159.136568,127.996213,108.3872189,165.564691,123.3432535,56.72837327,114.8166456,86.8075662,59.90416141,123.9881752,91.54958345,53.38779898,forest
76.30444336,95.48828125,80.5859375,67.9564497,80.30011834,66.29680473,57.25284028,63.93584317,55.51347739,59.43615257,68.80644397,59.25041459,62.7074153,77.93413883,58.53778725,74.59007307,88.82842026,72.71151424,71.2957265,84.52747253,85.87057387,66.51664753,76.51710677,79.53340987,52.3689748,57.96329826,62.60239785,78.05421245,92.64761905,92.08888889,76.20296643,95.69607078,95.93754879,77.38510379,97.01391941,77.82466422,84.89001148,108.7081515,79.45625718,85.14188034,102.610989,98.73504274,67.63689748,89.41521899,60.69977979,62.24720271,75.14962269,61.90163934,80.19349962,109.26581,84.5069287,84.63526627,106.0695858,107.4594083,88.98663304,135.4330391,80.76267339,65.14602774,77.95006305,80.6779319,81.81456598,118.3810804,66.51545284,forest
95.66259766,102.7487793,90.26513672,65.59810651,76.5964497,59.26721893,63.69347293,71.58832702,60.68879483,66.30466714,72.93816631,58.33309642,54.30751007,69.98152097,48.29187396,58.93675989,70.49433107,52.20458554,133.2102564,134.9997558,131.357265,111.3827784,114.6636051,107.2055109,165.7000245,166.6239295,173.7607047,107.1863248,110.370696,105.5296703,137.8631278,137.221962,128.9700755,59.61123321,70.76043956,54.95091575,53.35292767,66.8619977,49.68633754,65.53162393,74.67448107,58.75262515,55.91583068,68.63126988,53.78615121,54.4824356,62.7218319,49.24069737,112.6762409,116.1027967,104.9816075,111.4963314,116.476213,110.5760947,115.8698613,115.8617907,100.4428752,95.74174023,102.4605296,89.67263556,128.6578877,130.4724536,119.7785542,forest
94.57470703,101.1137695,86.4543457,83.90627219,89.36331361,76.07763314,63.53664513,68.23435063,52.24504344,78.68088131,82.87704335,70.81165601,70.31130064,75.83795309,55.1641791,104.3366087,111.2219703,107.8720081,107.2703297,114.1421245,107.3406593,76.74489093,83.41676234,68.47485649,70.69048202,73.08637142,59.21996575,132.8761905,143.6757021,143.9218559,136.7639865,143.1964611,147.2724434,59.32893773,62.08351648,46.80634921,63.86406429,69.31618829,48.71274397,49.59023199,48.25396825,42.59242979,61.2204551,66.02397847,45.28309273,53.24173823,54.73640385,43.30783242,118.5769715,129.2930209,107.2431343,86.93017751,102.5590533,60.94011834,155.912232,161.606053,167.6993695,95.4148802,112.379319,62.05094578,139.4076861,143.2389143,143.5528084,forest
101.7207031,90.64428711,43.96533203,85.25443787,69.71455621,44.31810651,97.17264424,77.52639786,50.42726665,105.6735371,89.68490879,55.26652452,39.81236674,35.94977493,20.31746032,71.63114135,53.28898967,36.4021164,107.9345543,94.36385836,47.57216117,110.9198622,96.2902411,57.48978186,120.9219476,105.7675557,43.1260093,65.398779,50.35995116,34.203663,118.9112672,111.275566,47.3754879,92.75604396,81.81587302,41.71330891,71.99448909,69.23903559,35.42778416,108.1006105,88.70915751,52.29010989,77.77244923,70.14631759,36.62344018,99.60551652,86.62399167,37.11683581,115.1887125,111.5676493,39.57772739,115.1128994,107.0617751,39.39218935,111.7377049,111.9596469,41.6443884,135.5460277,126.5392182,37.57276166,97.25987638,100.3128191,39.7226552,forest
68.09692383,85.75561523,39.27832031,75.0712426,96.8435503,44.53585799,72.70394297,92.63176654,47.85742927,83.74129353,104.1762615,41.32101398,68.07107321,89.55981995,46.25254679,56.82438901,76.2106324,32.19349962,79.88180708,97.1018315,45.53748474,100.4234214,119.112744,56.02020666,70.78835332,80.84169317,44.18693418,70.87277167,92.37411477,39.68156288,66.91022639,83.10590684,35.84283112,63.07203907,76.02832723,34.37557998,68.3793341,84.59609644,37.42640643,69.21611722,85.98192918,32.89084249,51.03792513,57.65402496,30.59456814,56.02706219,65.35310955,32.06661462,45.71126228,62.8521038,26.75736961,53.17301775,75.8608284,29.86792899,49.34779319,64.61740227,28.34401009,29.51828499,42.31828499,18.92559899,50.6186509,68.08062349,29.88013975,forest
64.37475586,67.63256836,36.90893555,49.07928994,48.10224852,29.09254438,37.71708621,36.21652929,21.86322121,35.63136697,31.43520493,21.42809761,55.96398958,54.54252547,30.6164416,52.99067775,57.54598136,34.11237087,67.02222222,68.01269841,36.21684982,42.14374282,35.28817451,25.43834673,59.7288965,60.40616589,30.79422559,58.1978022,62.97631258,33.94188034,100.6380432,105.6965912,49.55295342,59.88962149,62.34139194,36.08791209,57.33180253,52.64753157,30.53409874,54.60708181,58.14310134,37.13015873,54.79226817,58.27648642,34.13750918,65.95680458,73.20114494,38.7197502,70.51448728,79.48702444,39.70168808,57.65680473,57.47502959,32.58319527,81.8481715,87.85271122,40.26431274,60.95334174,72.86960908,39.31601513,83.22493953,102.6175759,47.59580758,forest
74.87060547,80.97338867,50.73706055,61.44757396,68.96662722,46.98319527,69.9202495,77.13076409,58.71062597,35.51385928,38.34541578,23.80857617,69.716181,83.24472874,62.68846245,58.11035525,62.29478458,32.9191232,107.2410256,112.2461538,61.78754579,97.66061998,91.87049369,50.67462687,143.0878395,156.3200391,84.20063616,70.05225885,70.38437118,40.47863248,109.3312516,121.6424668,66.56882644,57.24151404,63.5037851,49.50720391,83.98622273,92.48036739,79.09988519,62.24175824,65.4026862,34.02393162,34.17274284,38.3577196,35.19451921,39.54410617,48.19151704,43.27868852,63.90627362,67.52129,37.48652053,45.1635503,47.26153846,26.25893491,107.5773014,107.702396,60.10996217,42.92761665,49.83606557,31.08398487,61.00725611,66.55415211,32.95028218,forest
107.3278809,122.2043457,90.05297852,98.64047337,111.9611834,76.32757396,88.65404322,102.9966585,66.05658276,100.4501303,112.2691305,77.56645345,93.32006633,106.9130538,70.21274579,87.80448476,97.87452759,72.43335853,89.47008547,99.6952381,75.25567766,82.85832377,91.01079219,67.15958668,82.34108148,89.79495963,65.51896256,86.66178266,100.9855922,76.99145299,94.65521728,103.8064012,80.82851939,114.1509158,131.4529915,93.0969475,125.0130884,142.7214696,98.68197474,111.0778999,130.9069597,98.5006105,101.5199413,115.9461708,79.62417421,105.8672912,120.0645329,84.12177986,112.515999,129.2789116,105.0269589,102.619645,125.227929,106.664142,126.067087,147.7931904,122.7177806,96.65775536,110.0267339,81.8037831,126.2112335,134.664875,109.0631551,forest
83.37963867,83.41845703,74.17675781,102.6300592,103.7415385,96.87857988,148.2486077,148.252172,148.2022722,60.28524046,59.49680171,51.9156598,112.0341151,112.026534,111.9658849,62.51247166,67.16049383,49.41093474,63.58974359,62.86593407,54.00927961,60.23421355,59.85947187,49.38140069,73.53266455,67.67996085,61.67457793,49.39096459,55.74798535,41.0021978,65.13661202,61.70179547,59.14545928,93.7035409,94.11868132,85.37045177,100.856946,101.2280138,98.99793341,60.5968254,63.04273504,47.66398046,125.0990947,123.689748,120.0176168,78.16809784,78.41373927,66.20660942,61.61148904,62.13252708,50.43487024,59.98201183,62.76923077,44.29633136,67.74880202,66.2517024,64.27440101,57.59596469,61.48600252,39.00933165,61.20075249,57.70921795,54.83257189,forest
97.71948242,94.51928711,88.73071289,82.60733728,87.78792899,88.64568047,68.25573624,80.9195812,78.61349967,59.93271737,61.19876806,62.35489221,85.76924899,96.09476427,96.34494196,96.90702948,92.00907029,95.29453263,77.55213675,69.31965812,69.26105006,83.15591274,70.33754305,72.45373134,41.75581111,39.29728407,39.91974553,88.75604396,81.01587302,79.33186813,82.18579235,74.22118137,72.81394744,121.9858364,120.1543346,111.0095238,129.0287026,127.2982778,125.8287026,141.3431013,132.1924298,122.0336996,97.52679227,101.1441155,93.38096403,102.2742649,103.9313037,87.44418423,100.2590073,91.91332829,77.71428571,110.2693491,98.91976331,89.92568047,92.31576293,80.4035309,73.6887768,112.4277427,109.5989912,80.54880202,84.39021768,77.37704918,65.11797904,forest
110.1645508,116.435791,70.91455078,128.7744379,134.9235503,110.3157396,137.7625306,143.3940744,131.9705948,134.7206823,139.7431888,113.6678512,110.0554371,118.2582326,104.3999052,113.6286218,117.3575208,78.26656589,100.5782662,101.3382173,39.11111111,137.6293915,133.5439724,57.27301952,64.21531686,72.96109616,20.62344018,100.4893773,102.9040293,37.76312576,87.06531356,82.66042155,33.98594848,111.3260073,119.1667888,85.26593407,73.39425947,86.12445465,69.10677382,67.52039072,78.33162393,41.77582418,140.7389283,152.3934426,131.5899193,152.2851939,147.2432995,90.36690086,88.21869489,96.80725624,39.28647014,112.2764497,115.1204734,49.83289941,74.59672131,75.71046658,31.05977301,138.4918033,138.972005,60.59419924,21.84789035,53.56409567,13.37274926,forest
117.9343262,83.78686523,59.70849609,100.8028402,69.71360947,45.04236686,88.06593896,63.02339051,32.81621742,80.90594646,45.41104004,20.70409855,94.56337361,68.16583748,52.90499882,106.0458554,75.63013353,52.23280423,94.88840049,52.03321123,32.18559219,92.31136625,57.70287026,30.84270953,81.46806949,38.94494739,26.59750428,81.85982906,43.11990232,18.6998779,112.7452511,63.07988551,49.4571949,143.5028083,126.7799756,89.4974359,135.3074627,121.0893226,107.4296211,172.8586081,166.2788767,119.0798535,117.2224125,90.37827257,56.05676535,134.4532917,116.47567,66.70205569,118.2423784,77.45527841,65.63063744,109.4589349,78.72757396,49.72686391,91.18184111,37.42749054,40.15132409,133.576797,96.3591425,71.29180328,140.7105617,98.51975275,104.8062349,forest
129.7380371,95.42749023,70.71630859,146.3280473,130.6859172,97.20331361,126.870127,112.1603921,105.2670973,163.180289,157.6460554,122.2004264,127.5716655,105.4953802,73.89339019,142.9881582,129.281935,74.56991686,113.3147741,71.44420024,57.99072039,97.80390356,65.92514351,34.53501722,89.16858331,35.01835087,33.66381209,129.1409035,96.37509158,70.15775336,124.5818371,81.44054124,89.14702056,116.9601954,88.49328449,48.12210012,100.919403,66.25579793,39.40298507,144.3164835,120.4395604,74.06886447,85.90359677,53.30853927,29.18522143,119.7481135,101.6330991,41.92557897,129.4159738,82.71403376,73.01688083,140.0994083,96.60213018,74.1983432,116.9069357,68.99571248,79.8627995,157.9258512,116.9957125,78.7813367,100.2354206,45.03305563,58.23810804,forest
84.47412109,106.6635742,74.87402344,68.03597633,87.49159763,63.76236686,46.74181332,62.79171308,51.17932724,75.6673774,96.9400616,68.4766643,34.26676143,42.64392324,39.97536129,97.26581003,124.952381,80.45149912,87.50671551,105.4857143,71.56923077,47.57014925,48.85970149,42.91894374,137.7205774,173.5493027,102.5495473,81.46129426,90.33064713,71.68156288,74.408535,99.54306531,60.86494926,98.35702076,125.8031746,86.5982906,69.94810563,91.78231917,72.03857635,106.6119658,135.7557998,85.89206349,84.73697088,112.7125031,85.73134328,117.641426,145.6945095,91.40775436,75.04056437,96.25396825,70.12648022,80.15905325,99.77183432,72.02840237,66.22749054,91.11324086,61.14703657,80.63354351,96.05649433,78.41008827,72.66003762,97.94786348,68.70841172,forest
91.04052734,109.7998047,145.9846191,69.02059172,93.94272189,139.3060355,60.27890399,90.72131878,149.8667855,64.99312959,76.2018479,93.06988865,58.70457238,95.20777067,160.6519782,75.85185185,90.93272865,120.0947342,96.51379731,104.1045177,119.4862027,37.58071183,47.13295063,60.18277842,135.1524345,141.118669,154.0964032,54.29450549,64.804884,80.31648352,152.5724694,155.3577934,173.6102004,77.13699634,109.4612943,168.5431013,58.89322618,96.45556831,164.1148106,89.94774115,118.0483516,171.0495726,56.68705652,94.68069489,159.921703,90.20452771,114.2399167,161.3697632,106.484253,115.7399849,138.3643235,85.07455621,96.64378698,118.6461538,121.8865069,132.858512,160.496343,96.39142497,100.8867591,110.1881463,125.1362537,135.0088686,167.1937651,forest
79.90307617,71.49389648,58.0246582,70.25988166,62.19360947,48.10035503,40.79304968,37.65292938,33.63243484,68.83676854,60.17531391,42.21558872,73.35891969,67.48732528,59.63326226,79.41143865,67.86192996,46.70194004,88.62417582,78.91868132,65.33919414,85.16555683,73.62204363,58.84179104,54.89013947,45.89772449,37.32811353,118.5445665,110.8043956,95.37484737,78.45537341,68.5797554,55.05698673,84.03907204,74.88937729,59.88766789,90.50746269,75.69414466,53.2978186,83.51648352,75.58485958,60.42100122,58.08857353,49.81257646,37.67653536,88.980484,84.51314078,76.14467864,73.28798186,67.41446208,57.02494331,122.5278107,119.3088757,107.8229586,58.39495586,51.56721311,41.49104666,67.45018916,59.27061791,48.25018916,39.46895996,34.05536146,25.24912658,forest
85.89160156,62.17456055,29.44189453,103.575858,79.9895858,48.21775148,104.7716641,84.35910002,63.22298953,101.0983179,77.05472637,40.81307747,69.8336887,51.93461265,27.61430941,108.1864449,82.64449483,47.00831444,105.9262515,76.77167277,32.11721612,121.6734788,88.90562572,45.34741676,111.8551505,78.97039393,30.85294837,104.3848596,76.44444444,32.81660562,72.86807182,53.69555035,15.69607078,73.66837607,51.52527473,19.21660562,70.24936854,48.37474168,17.9141217,87.54090354,62.83174603,22.64615385,69.04232934,48.84169317,20.15757279,58.46682279,39.63570128,13.38953942,53.7707231,35.92844545,16.04232804,76.57278107,56.18745562,23.61940828,58.08020177,40.71223203,11.74274905,49.68675914,32.1331652,19.23228247,27.63988175,11.8720774,8.62133835,forest
103.4458008,115.4091797,94.19458008,96.00189349,109.8291124,87.44331361,96.12474939,104.3938516,101.4105591,86.83439943,99.77540867,83.67306326,77.92655769,91.27694859,86.13693438,99.2249937,116.8818342,60.70647518,106.768254,117.2424908,85.69181929,106.0041332,114.8215844,62.8206659,129.3271348,139.0672865,116.9796917,89.04908425,101.6302808,62.8004884,93.79339058,103.7606037,94.67187093,97.5990232,111.4813187,92.87912088,101.1361653,113.9251435,84.72468427,91.59267399,106.2798535,80.11330891,80.12527526,87.91191583,74.29997553,105.2760864,124.4277908,120.8555816,99.24313429,107.3781809,96.31040564,68.05207101,79.60615385,60.97798817,51.40983607,56.43783102,50.56242119,132.4832282,142.5351828,144.4358134,150.2090836,155.7301801,133.8951895,forest
115.5585938,144.9494629,109.9060059,139.3533728,176.4714793,185.5857988,138.3506349,181.8632212,232.1906883,136.7107321,173.3920872,189.9038143,134.8836769,172.8007581,202.3672116,111.9234064,133.0551776,73.44923154,109.7641026,134.6793651,85.21514042,129.7340987,155.8006889,123.1099885,100.2985075,124.5588451,68.04795694,106.6315018,129.0275946,81.35579976,91.24538121,114.6978923,58.34608379,110.1206349,136.1973138,98.42344322,123.4443169,151.6344432,133.3088404,101.9233211,125.0266178,74.24078144,101.739173,129.4210913,96.73990702,98.51053864,120.1436378,78.10564663,91.39430587,117.2456538,58.86520534,86.14248521,111.4811834,62.8904142,87.21513241,114.6027743,54.28701135,110.2325347,136.9382093,65.710971,81.73716743,105.6232196,51.87852728,forest
83.38623047,91.90283203,81.73779297,87.17065089,109.2411834,117.116213,84.97928269,131.0688349,174.1537091,83.33949301,86.41364606,65.97867804,107.4134091,144.8907842,171.0419332,51.74502394,49.09649786,30.21819098,68.3028083,65.58241758,52.20903541,29.54580941,28.74856487,21.24638347,40.82016149,34.89307561,30.46537803,127.3435897,129.1838828,118.9196581,68.80457976,62.71766849,33.98594848,80.47765568,93.13601954,85.93601954,96.2130884,109.9536165,103.0576349,45.77289377,46.04249084,22.28669109,77.40053829,103.6457059,129.8204062,92.30705178,102.1327088,80.03330731,87.9334845,87.38422777,56.87679516,80.39005917,81.34816568,36.47242604,102.6300126,95.7296343,72.20781841,81.17831021,83.99899117,46.90239596,88.03654931,88.95243214,74.33700618,forest
93.74780273,103.4016113,116.7346191,105.7704142,129.711716,159.8542012,72.31187347,97.86054801,131.6212965,104.8888889,125.6915423,152.6083866,83.15754561,106.8107084,136.8320303,136.3285462,157.4845049,182.4862686,58.22222222,57.05592186,58.79365079,48.66130884,49.55407577,53.31618829,40.39344262,41.32517739,47.31881576,80.69157509,75.56141636,69.27081807,54.53655998,53.34998699,57.45927661,94.94310134,111.5750916,137.3147741,83.70700344,106.2796785,138.2576349,147.3367521,170.0102564,201.8422466,62.89601174,79.6085148,104.9610962,68.42570908,70.6614624,82.23991673,104.7145377,102.9246662,97.49861426,112.9013018,111.2047337,107.4026036,124.9412358,120.7808323,109.4940731,54.31929382,53.5889029,58.01563682,127.5657081,127.0669175,115.5431336,forest
94.15356445,101.5615234,116.6313477,58.31195266,71.96402367,92.42698225,43.40565828,58.15103587,79.82891513,91.2238806,91.12911632,93.42241175,17.78914949,43.26178631,77.71807629,64.1531872,76.1622575,95.99193752,160.9377289,152.7335775,151.4432234,149.3676234,141.3437428,139.730884,166.584781,157.0834353,157.0716907,110.0893773,105.6625153,104.5958486,204.73172,194.202446,191.7210513,34.01318681,57.95164835,92.65250305,14.57818599,42.50011481,79.65097589,44.98754579,66.31697192,101.6224664,19.75042819,45.79593834,81.60900416,44.21129326,64.32474629,93.51860526,113.0269589,112.2186949,116.8788108,101.8319527,101.4570414,103.7292308,164.7858764,157.7604035,162.4090794,82.39697352,85.70189155,91.16569987,103.2238646,104.1655469,110.6928245,forest
118.9953613,121.8322754,121.8586426,145.9521893,157.0054438,164.3777515,157.8650033,180.0846514,205.5691691,126.6278133,136.5401564,138.8372424,180.594172,190.718787,193.3494433,84.4303351,85.01083396,83.2249937,41.83931624,43.13455433,42.06300366,70.37795637,71.82548794,71.22663605,38.36946415,40.18595547,39.246391,36.04395604,36.04395604,36.04395604,16.07910487,17.9026802,15.20062451,205.7260073,204.9416361,201.1741148,233.306085,233.2362801,232.4427095,198.6930403,198.0796093,194.3638584,227.4098361,226.2941033,222.4340592,145.5737705,144.2997658,137.8672912,67.36407155,66.57596372,64.06046863,96.56426036,93.24307692,87.83905325,41.59596469,42.02370744,39.83253468,90.17301387,90.17704918,87.71551072,37.36199946,37.31040043,37.67159366,forest
85.27075195,93.53369141,86.63208008,85.02532544,92.48852071,89.36142012,137.2670973,152.3225663,158.8344843,73.4877991,71.20587538,49.6830135,56.52120351,70.66003317,81.72470978,44.58956916,46.15772235,38.17989418,108.8957265,104.7599512,76.7970696,109.5788749,100.4344432,80.47761194,150.5534622,144.1683386,105.9789577,97.83247863,92.1006105,75.58876679,65.64871194,70.66562581,35.78454333,107.9208791,129.9848596,148.8634921,116.8973594,145.9288175,172.6383467,120.5450549,123.1863248,120.1426129,130.5759726,177.0022021,229.4729631,53.90788447,62.48868072,60.84413219,32.50491308,38.90249433,23.60493827,55.99431953,58.94816568,40.8539645,24.74854981,37.07238335,17.04918033,35.78108449,43.46834805,22.50491803,10.6079011,13.226552,12.17737167,forest
101.8874512,100.013916,91.43261719,94.20118343,102.459645,98.59692308,73.17799064,88.04811762,97.38650033,80.25017768,85.93224354,90.10566217,92.84624497,102.6031746,102.4705046,106.0216679,108.4766944,78.98412698,91.33382173,86.56117216,70.65006105,58.83811711,67.34328358,66.58277842,87.37166626,78.88426719,65.24100807,98.203663,94.72234432,74.86202686,111.1798074,94.88420505,66.46474109,96.17973138,100.8957265,104.7540904,80.55476464,93.03145809,107.8080367,139.24884,121.7758242,114.5084249,60.91509665,77.58845119,94.77073648,89.30106687,97.7236534,87.35675254,114.6122449,98.88838498,82.11841774,125.9928994,113.6284024,109.1749112,161.827995,113.2025221,84.38638083,84.20479193,91.35132409,74.84691047,83.77962913,74.93039506,56.72883633,forest
90.88476563,103.0444336,82.14868164,100.7971598,113.756213,90.96142012,65.26175095,71.69525507,55.36734239,73.91613362,93.33901919,74.33688699,114.6799337,125.6725894,97.08031272,126.9397833,138.5699169,116.1239607,77.18681319,81.96043956,70.13528694,57.57795637,75.18346728,57.62204363,48.17225349,56.06459506,45.91729875,103.7323565,101.3255189,89.38510379,88.83892792,84.08847255,78.26385636,107.5155067,123.0984127,95.72844933,129.3593571,134.6865672,113.958209,110.7223443,131.6336996,103.4783883,90.57793002,103.5478346,74.20993394,84.13843352,106.9372886,77.98907104,68.10582011,81.87251197,62.79566641,74.27786982,86.5704142,65.04899408,72.30466583,77.34476671,62.5593947,70.69861286,94.42622951,71.42496847,53.86079011,67.98602526,51.29373824,forest
85.94042969,96.59936523,79.5144043,76.21585799,99.64781065,70.97088757,74.34350635,103.6132769,61.60481176,52.39327174,70.16725894,48.77706705,99.90807865,124.4065387,99.50248756,56.7558579,74.24741749,56.56235828,58.95677656,55.88766789,50.77216117,43.29368542,42.65074627,34.58645235,54.44776119,45.97210668,41.8458527,68.91916972,72.1035409,66.88742369,57.29274005,50.30236794,48.33307312,106.4781441,128.6105006,95.46862027,125.273938,147.7804822,109.3290471,70.55628816,92.18266178,64.05470085,138.5309518,157.1617323,121.6383655,74.24616185,98.22326308,70.96955504,91.07583774,89.97732426,89.88662132,105.4523077,106.1491124,101.76,101.8673392,97.28322825,95.12433796,95.47944515,95.7296343,95.47944515,58.56060199,57.70061811,64.86428379,forest
110.6313477,130.6796875,117.7463379,127.8390533,148.7289941,160.7545562,116.8794832,136.9213633,165.0719537,104.2482824,125.9872068,134.6486615,135.2399905,154.2951907,172.7363184,123.0456034,140.2227261,133.0068027,82.46349206,100.4923077,74.5025641,104.589667,123.5067738,98.16394948,64.50110105,83.64472718,57.21947639,75.13553114,90.76043956,72.65836386,72.17694509,88.33515483,57.34686443,139.430525,162.0893773,153.1838828,142.3908152,171.2495982,176.2902411,130.9030525,148.8800977,129.6527473,150.5260582,173.2870076,174.8177147,121.4051522,139.6325787,116.2966432,78.18795666,94.61426052,68.86873268,60.12591716,79.57585799,66.41230769,96.41967213,109.1147541,73.5556116,80.48423707,99.5591425,74.29407314,76.82235958,90.96909433,60.88255845,forest
93.78076172,107.9838867,78.21118164,127.2700592,136.5377515,83.74532544,99.60347516,114.1920249,62.49231455,108.6756693,113.3001658,71.03150912,109.2556266,122.4051173,65.07273158,164.0231796,165.7848325,114.8218695,66.18803419,86.38046398,101.2356532,91.73088404,116.210333,145.2564868,65.18620015,99.99314901,136.0332762,77.1985348,88.68962149,78.9020757,19.84283112,26.98308613,30.85089774,123.8202686,137.5579976,76.82051282,118.580023,134.2750861,77.78828932,125.6947497,135.032967,77.69474969,98.86567164,112.7477367,65.26058233,137.2344523,151.2151965,76.56518345,49.40186445,61.63769211,44.37994457,75.18674556,92.06532544,68.90035503,31.77805801,40.46204288,39.67919294,63.13644388,80.51248424,43.16973518,24.26874496,29.54044612,22.83687181,forest
93.07348633,117.2634277,127.388916,85.8452071,107.4442604,114.3157396,58.0013366,73.86233014,88.93562041,72.29376925,90.08670931,103.0580431,91.56503198,110.9803364,115.0589908,96.90299824,123.9687579,119.2401109,70.76727717,89.15360195,107.1677656,72.62640643,94.07485649,103.5462687,71.08196721,87.93931979,116.0910203,60.54212454,77.84713065,86.88058608,68.11761645,83.73874577,107.7824616,94.15286935,119.2888889,118.6647131,116.8753157,144.2461538,130.961194,82.72332112,107.6161172,109.8080586,101.5786641,125.5375581,121.0119892,65.307312,86.50741608,99.91777257,112.499874,141.5883094,154.2484253,123.8040237,154.3990533,150.7635503,118.504918,146.7359395,165.2418663,71.59848676,92.71525851,111.1203026,136.8492341,173.6350443,192.4471916,forest
92.73974609,102.2287598,93.62646484,65.11526627,76.03218935,63.22556213,41.78035197,47.23011807,45.40877701,47.40488036,52.49940772,53.08694622,88.28997868,103.0845771,73.21108742,65.11262283,80.31443689,65.73746536,92.55189255,105.4495726,123.3240537,63.75384615,72.27370838,84.10378875,79.35013457,81.9809151,91.90897969,77.8041514,92.34285714,108.3076923,141.4228467,165.7996357,199.8938329,105.447619,117.408547,78.41465201,99.65189437,117.7166475,72.78071183,100.426862,112.3086691,76.53431013,101.0227551,108.9268412,75.70149254,111.5420245,119.7730939,81.79026802,93.10556815,94.89140842,94.64651046,75.61846154,85.13893491,66.80615385,92.77578815,93.5667087,114.6915511,87.23530895,87.42900378,71.88095839,119.5678581,115.3281376,129.1566783,forest
91.25610352,103.6333008,104.0861816,61.11526627,74.6452071,80.91455621,44.12920472,58.47538427,70.0093562,54.14830609,67.95356551,72.43402037,50.50935797,69.08315565,79.12437811,75.09800957,78.85109599,80.17334341,95.76654457,99.93064713,95.03882784,83.53432836,97.5761194,88.73295063,106.0024468,98.65035478,102.5260582,98.49279609,109.1750916,96.28913309,86.56570388,84.25500911,81.66952901,67.49499389,84.32918193,96.35653236,79.45993111,102.517566,115.8282434,33.91843712,43.42857143,61.36654457,94.45363347,111.9960851,121.1450942,52.9669529,68.03851158,75.29950559,127.7389771,141.2506929,130.6626354,99.31739645,110.8260355,119.0059172,181.8189155,186.0559899,197.8148802,112.3752837,141.0300126,99.94249685,118.7551733,128.2880946,105.0771298,forest
91.61206055,104.6071777,107,98.04686391,113.7439053,111.0210651,116.5373134,132.3163288,122.5716195,73.92750533,93.41104004,88.72210377,76.46718787,93.65363658,87.84648188,108.3839758,113.8745276,122.8762913,76.04981685,84.96117216,91.47936508,75.84477612,91.68312285,96.8413318,115.5664301,125.9407879,118.8079276,55.13846154,63.36312576,77.23760684,50.03590945,50.19411918,62.47202706,52.87619048,61.7025641,77.27374847,46.98599311,55.20826636,69.30884041,45.97606838,55.95506716,68.99340659,72.57744067,82.36457059,100.4002936,38.07858444,43.84491283,59.07051782,126.4499874,144.0393046,134.718065,116.4648521,134.3848521,138.9557396,125.9500631,138.0802018,117.0885246,124.4408575,145.2307692,148.3379571,140.4611664,160.0816985,134.1789841,forest
